MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,NSites,Density,microgravity_advantage_score,density_contrast_score,crystal_quality_score,containerless_score,commercial_score,novelty_score,target_sectors,_n_elements
65a4ccee4c,Na2Re3Ni9P7,"['Na', 'P', 'Ni', 'Re']",hexagonal,P-6,inf,-0.4737,-0.052,21,8.4495,59.75,16.213,3.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
968c807e52,LiHf2(Co3P2)3,"['Li', 'P', 'Co', 'Hf']",orthorhombic,Pmc2_1,0.0003,-0.8384,-0.0184,36,8.3942,59.75,17.044,2.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
c93a0269d5,LiHf3(Ni4P3)2,"['Li', 'P', 'Ni', 'Hf']",orthorhombic,Amm2,0.0048,-0.8867,-0.033,36,8.7531,59.75,17.045,2.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
458b463321,Li4In3SbRh8,"['Li', 'Rh', 'In', 'Sb']",cubic,Pm-3m,0.0121,-0.4123,-0.033,16,9.0244,59.75,15.629,6.0,2.0,6.0,2.0,"['semiconductor', 'quantum']",4
2b3f081578,LiHf6Co17P12,"['Li', 'P', 'Co', 'Hf']",orthorhombic,Pmm2,0.0011,-0.9289,-0.02,36,9.1481,59.75,17.044,2.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
614560fea4,LiHf7(Co4P3)4,"['Li', 'P', 'Co', 'Hf']",orthorhombic,Amm2,0.0031,-0.9697,-0.0147,36,9.4792,59.75,17.044,2.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
26e739137d,Li4InSb3Rh8,"['Li', 'Rh', 'In', 'Sb']",cubic,Pm-3m,0.0027,-0.5714,-0.0529,16,9.2893,59.75,15.629,6.0,2.0,6.0,2.0,"['semiconductor', 'quantum']",4
1fb60fef9e,LiHf3(Co4P3)2,"['Li', 'P', 'Co', 'Hf']",orthorhombic,Amm2,0.0062,-0.939,-0.0268,36,8.9136,59.75,17.044,2.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
9b74906c71,LiHf(Co5P3)2,"['Li', 'P', 'Co', 'Hf']",orthorhombic,Pmc2_1,0.0008,-0.7304,-0.0202,36,7.6682,59.75,17.044,2.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
64e18c9022,LiHf2(NiP)3,"['Li', 'P', 'Ni', 'Hf']",orthorhombic,Amm2,0.0014,-0.9621,-0.0205,9,8.6805,59.75,17.045,2.5,3.0,7.5,2.0,"['battery', 'superalloy']",4
d162acbe55,Li3CaLu2Au3,"['Li', 'Ca', 'Lu', 'Au']",orthorhombic,Amm2,,-0.6252,-0.0227,9,8.6638,59.74,24.707,0.5,1.0,0.0,2.0,[],4
d2ff9537fe,Zr3BeSiAsOs3,"['Be', 'Si', 'As', 'Zr', 'Os']",hexagonal,P-6,0.0093,-0.7533,-0.0594,9,11.195,59.74,10.373,5.5,3.0,13.5,2.5,"['semiconductor', 'quantum', 'optical', 'energy']",5
de0bacf27a,Na5Re(P2Ir3)6,"['Na', 'P', 'Re', 'Ir']",orthorhombic,Amm2,0.0066,-0.4939,-0.0772,36,12.5636,59.74,18.041,2.5,3.0,6.0,2.0,"['battery', 'defense']",4
f2e689c3d7,Hf4Ta3NbGeP3,"['P', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0026,-0.8993,-0.0586,12,12.1975,59.74,7.623,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
cd15bccaec,LiHf8(In2Co)7,"['Li', 'Co', 'In', 'Hf']",cubic,Fm-3m,0.001,-0.2985,-0.0771,30,9.7594,59.74,16.791,4.0,3.0,6.0,2.0,"['battery', 'superalloy']",4
74c2c8bf2b,Hf4Ta2Nb2Ge3P,"['P', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0052,-0.7121,-0.0578,12,11.5986,59.74,7.623,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
6f7d961348,Hf4TaNb3Ge3P,"['P', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,,-0.7244,-0.066,12,10.8967,59.74,7.623,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
490608893e,Hf4TaNb3GeP3,"['P', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0124,-0.925,-0.0289,12,10.7245,59.74,7.623,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
1ed818c745,Hf4Ta2Nb2GeP3,"['P', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0045,-0.9131,-0.0428,12,11.4616,59.74,7.623,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
dc89abf7af,Hf4Ta3NbGe3P,"['P', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0084,-0.6976,-0.06,12,12.2801,59.74,7.623,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
a59c47f095,Hf4Ta3Nb(GeP)2,"['P', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0084,-0.8081,-0.0632,12,12.2479,59.74,7.623,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
53ad8c0d78,Li2NdSi(PPd4)5,"['Li', 'Si', 'P', 'Pd', 'Nd']",orthorhombic,Imm2,0.0052,-0.6262,-0.0559,29,9.0188,59.73,15.204,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
b2ec1cb6eb,Li2Ho5Hf(Co4P3)4,"['Li', 'P', 'Co', 'Ho', 'Hf']",orthorhombic,Amm2,inf,-0.9655,-0.0208,36,8.2417,59.73,16.871,2.5,3.0,7.5,2.5,"['battery', 'superalloy']",5
61e8d48949,LiNd2Si3P3Pd20,"['Li', 'Si', 'P', 'Pd', 'Nd']",orthorhombic,Fmm2,0.0039,-0.7212,-0.0419,29,9.3142,59.73,15.204,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
0b58c96201,LiPr2Si3P3Pd20,"['Li', 'Si', 'P', 'Pd', 'Pr']",orthorhombic,Fmm2,0.003,-0.7172,-0.0436,29,9.2596,59.71,15.194,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
694da23e70,Li2Y3MgAu3,"['Li', 'Mg', 'Y', 'Au']",orthorhombic,Amm2,0.0112,-0.6422,-0.0125,9,7.4468,59.71,24.693,0.5,1.0,0.0,2.0,[],4
9809290497,LiCa2Si3P3Pd20,"['Li', 'Si', 'P', 'Ca', 'Pd']",orthorhombic,Fmm2,,-0.6775,-0.0789,29,8.6356,59.71,15.196,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
76bcc997b0,KSb12Ir3Os,"['K', 'Sb', 'Os', 'Ir']",trigonal,R-3,0.0557,-0.4635,-0.143,17,8.9821,59.71,19.61,3.0,3.0,3.0,2.0,['defense'],4
6ed0aed0a7,LiAl2Zn(Si2Ni3)4,"['Li', 'Al', 'Si', 'Ni', 'Zn']",triclinic,P1,0.0042,-0.5176,0.0001,24,6.3612,59.7,11.275,4.0,1.0,15.0,3.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
44d415e61f,K6SiWSe8,"['Si', 'K', 'Se', 'W']",orthorhombic,Pmc2_1,,-1.188,-0.0997,32,3.3726,59.7,16.358,4.5,3.0,6.0,2.0,"['semiconductor', 'optical']",4
97e7a07dab,Li3Ca2ErAu3,"['Li', 'Ca', 'Er', 'Au']",orthorhombic,Amm2,,-0.6134,-0.0211,9,7.137,59.7,24.689,0.5,1.0,0.0,2.0,[],4
2206b5c359,KTa6InSe12,"['K', 'Se', 'In', 'Ta']",trigonal,P312,,-1.1517,-0.0692,20,6.7513,59.7,13.941,5.0,3.0,9.0,2.0,"['semiconductor', 'quantum', 'optical']",4
884b29a005,Li2TbAs(PPd4)5,"['Li', 'P', 'As', 'Pd', 'Tb']",orthorhombic,Imm2,0.0076,-0.5926,-0.0436,29,9.2114,59.69,15.184,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
ee8095aeaa,Hf18Re5SiPW3,"['Si', 'P', 'Hf', 'W', 'Re']",orthorhombic,Amm2,0.0066,-0.3657,-0.0064,28,14.2163,59.69,10.188,4.5,3.0,15.0,2.5,"['semiconductor', 'superalloy', 'optical', 'defense']",5
16b9de0292,Hf18Re4SiPW4,"['Si', 'P', 'Hf', 'W', 'Re']",orthorhombic,Amm2,,-0.3451,-0.0044,28,14.1372,59.69,10.188,4.5,3.0,15.0,2.5,"['semiconductor', 'superalloy', 'optical', 'defense']",5
9333f7f79d,K10Ba2TaVAs8,"['K', 'V', 'As', 'Ba', 'Ta']",triclinic,P1,0.9495,-0.5997,-0.0537,22,3.2527,59.68,13.767,5.0,3.0,9.0,2.5,"['battery', 'quantum', 'optical']",5
abc39c4c93,Ti4SiP3Ir3Ru,"['Si', 'P', 'Ti', 'Ru', 'Ir']",monoclinic,Pm,0.0097,-1.0402,-0.0626,12,9.645,59.67,10.592,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'optical', 'defense']",5
5af016b23e,Li2Tm3MgAu3,"['Li', 'Mg', 'Tm', 'Au']",orthorhombic,Amm2,,-0.6412,-0.0097,9,9.7387,59.67,24.679,0.5,1.0,0.0,2.0,[],4
10b068d92e,Hf4Ta2Nb2GaP3,"['P', 'Ga', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0028,-0.8721,-0.0477,12,11.3779,59.66,7.591,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
2041492cc5,Hf4Nb4GeAsP2,"['P', 'Ge', 'As', 'Nb', 'Hf']",monoclinic,Pm,0.0077,-0.8793,-0.0574,12,10.2043,59.66,5.922,6.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
a59e58176f,Hf4Ta3NbGaP3,"['P', 'Ga', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0098,-0.8585,-0.0632,12,12.1138,59.66,7.591,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
4c1a3efc5a,Li2Er3MgAu3,"['Li', 'Mg', 'Er', 'Au']",orthorhombic,Amm2,0.008,-0.6406,-0.0119,9,9.7031,59.66,24.674,0.5,1.0,0.0,2.0,[],4
a2b031245d,LiHo(TaS2)6,"['Li', 'S', 'Ho', 'Ta']",trigonal,P-31m,,-1.5835,-0.043,20,6.9007,59.66,21.257,1.0,3.0,3.0,2.0,['battery'],4
96c61d3170,Hf4TaNb3GaP3,"['P', 'Ga', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.013,-0.8819,-0.0285,12,10.6531,59.66,7.591,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
7ad3f940c7,Li2PuSi(PPd4)5,"['Li', 'Si', 'P', 'Pd', 'Pu']",orthorhombic,Imm2,,-0.585,-0.0556,29,9.4761,59.65,15.336,4.5,1.0,9.0,2.0,"['semiconductor', 'battery', 'optical']",4
f70486e09d,LiDy(TaS2)8,"['Li', 'S', 'Dy', 'Ta']",trigonal,P-3m1,,-1.5462,-0.033,26,6.743,59.65,21.251,1.0,3.0,3.0,2.0,['battery'],4
6bae06ba44,Li2Dy3MgAu3,"['Li', 'Mg', 'Dy', 'Au']",orthorhombic,Amm2,0.0032,-0.6354,-0.0119,9,9.3445,59.64,24.666,0.5,1.0,0.0,2.0,[],4
1e394db83a,Li2Tb3MgAu3,"['Li', 'Mg', 'Tb', 'Au']",orthorhombic,Amm2,0.0059,-0.633,-0.0138,9,9.1488,59.64,24.662,0.5,1.0,0.0,2.0,[],4
f1e631ec82,K4V4Pd3PtSe16,"['K', 'V', 'Se', 'Pd', 'Pt']",orthorhombic,Cmmm,0.8617,-1.0245,-0.0532,28,4.0844,59.64,17.829,5.5,2.0,3.0,2.5,['battery'],5
e8f404f194,K6Ba6InGaP8,"['P', 'K', 'Ga', 'In', 'Ba']",trigonal,P3m1,0.7921,-0.7047,-0.0236,22,3.4236,59.62,6.07,10.0,0.0,16.5,2.5,"['semiconductor', 'battery', 'quantum', 'optical']",5
b079e05ca8,Hf6Nb4Ga2Si3Ge,"['Si', 'Ga', 'Ge', 'Nb', 'Hf']",monoclinic,Pm,,-0.6613,-0.0455,16,9.9796,59.61,4.903,6.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
7426c8d038,Li2SmAs(PPd4)5,"['Li', 'P', 'As', 'Pd', 'Sm']",orthorhombic,Imm2,0.0006,-0.5874,-0.0437,29,9.1639,59.61,15.153,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
e0b38b2373,LiSm2As3P3Pd20,"['Li', 'P', 'As', 'Pd', 'Sm']",orthorhombic,Fmm2,,-0.6115,-0.0233,29,9.5528,59.61,15.153,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
0cb58f8edf,Hf6Nb4Ga4SiGe,"['Si', 'Ga', 'Ge', 'Nb', 'Hf']",monoclinic,Pm,0.0113,-0.5572,-0.0267,16,10.2386,59.61,4.903,6.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
40db9aa0b0,Hf6Sc2Ta4Nb8Si15Ge,"['Si', 'Sc', 'Ge', 'Nb', 'Hf', 'Ta']",triclinic,P1,,-0.7906,-0.0818,36,8.6258,59.61,6.401,4.0,3.0,21.0,3.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",6
3b558a494d,K3GeIrCl8,"['Cl', 'K', 'Ge', 'Ir']",orthorhombic,Pmn2_1,1.8538,-1.7004,-0.0087,26,2.9838,59.61,19.482,5.5,3.0,0.0,2.0,[],4
e860f2ad31,Dy5SiGe8P3Ir19,"['Si', 'P', 'Ge', 'Dy', 'Ir']",orthorhombic,Amm2,,-0.7412,-0.0647,36,14.64,59.61,10.482,6.5,3.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
1f4ffc6879,Hf6Nb4Ga2SiGe3,"['Si', 'Ga', 'Ge', 'Nb', 'Hf']",monoclinic,Pm,0.009,-0.6283,-0.0436,16,10.34,59.61,4.903,6.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
352aaecfe3,K6P4W,"['P', 'K', 'W']",hexagonal,P6_3mc,1.0532,-0.4148,-0.0977,22,2.5417,59.6,16.811,6.5,3.0,3.0,1.5,['battery'],3
03c28123ac,K8Mn3CoP8(WO10)4,"['O', 'P', 'K', 'Mn', 'Co', 'W']",monoclinic,C2,,-2.5214,-0.0162,64,3.6995,59.6,16.062,2.0,3.0,9.0,3.0,"['battery', 'superalloy']",6
de2aba6a57,Hf4Ta2Si3GeW2,"['Si', 'Ge', 'Hf', 'Ta', 'W']",monoclinic,Pm,0.0059,-0.6616,-0.0517,12,12.7418,59.6,7.562,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
6a9542ea0c,LiLa2NdThZn9Sn2,"['Li', 'Zn', 'Sn', 'La', 'Nd', 'Th']",orthorhombic,Amm2,,-0.4566,-0.0043,16,7.1422,59.59,14.476,4.5,2.0,9.0,3.0,"['semiconductor', 'optical', 'energy']",6
e272033832,LiLa(TaS2)6,"['Li', 'S', 'La', 'Ta']",trigonal,P-31m,,-1.5981,-0.0421,20,6.6598,59.59,21.224,1.0,3.0,3.0,2.0,['battery'],4
bf007f403b,Na6NbRe2H27,"['H', 'Na', 'Nb', 'Re']",hexagonal,P-62m,0.183,-0.2132,-0.0933,36,3.0964,59.59,16.308,4.5,3.0,6.0,2.0,"['superalloy', 'defense']",4
767749cdba,Er5Si9As2PIr19,"['Si', 'P', 'As', 'Er', 'Ir']",orthorhombic,Amm2,,-0.9098,-0.0444,36,14.3839,59.59,10.474,6.5,3.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
9c2d33690c,LiNd(TaS2)6,"['Li', 'S', 'Nd', 'Ta']",trigonal,P-31m,,-1.5782,-0.0388,20,6.6574,59.59,21.226,1.0,3.0,3.0,2.0,['battery'],4
5c28990007,LiNd2As3P3Pd20,"['Li', 'P', 'As', 'Pd', 'Nd']",orthorhombic,Fmm2,0.0031,-0.6119,-0.0325,29,9.4972,59.58,15.136,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
63b0420d61,Li2Y3AlAu3,"['Li', 'Al', 'Y', 'Au']",orthorhombic,Amm2,,-0.6751,-0.0012,9,7.6928,59.58,24.637,0.5,1.0,0.0,2.0,[],4
fbb1d2540f,Dy5GaSi8P3Ir19,"['Si', 'P', 'Ga', 'Dy', 'Ir']",orthorhombic,Amm2,0.0042,-0.9441,-0.1256,36,14.2331,59.57,10.466,6.5,3.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
ac30bd8ab3,Li6In5SiPd12,"['Li', 'Si', 'Pd', 'In']",orthorhombic,Pmmm,,-0.6238,-0.0135,24,8.5045,59.57,15.3,4.5,1.0,9.0,2.0,"['semiconductor', 'quantum', 'optical']",4
886dfc187b,Ta3Ga2Re3Si,"['Si', 'Ga', 'Ta', 'Re']",hexagonal,P-62m,0.0741,-0.3767,-0.102,9,15.1441,59.56,8.462,5.5,3.0,16.5,2.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",4
72a16edcc8,LiPr2As3P3Pd20,"['Li', 'P', 'As', 'Pd', 'Pr']",orthorhombic,Fmm2,,-0.6089,-0.0355,29,9.4423,59.56,15.128,4.5,1.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
f2a3a13c24,Mg4Ge2AsP3Ir7,"['Mg', 'P', 'Ge', 'As', 'Ir']",monoclinic,Cm,0.0179,-0.574,-0.0832,17,11.165,59.56,10.878,6.0,3.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
761b056836,Mg4Ge3AsP2Ir7,"['Mg', 'P', 'Ge', 'As', 'Ir']",monoclinic,Cm,0.0056,-0.5531,-0.093,17,11.2603,59.56,10.878,6.0,3.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
652acdb8ef,Mg4Ge2As3PIr7,"['Mg', 'P', 'Ge', 'As', 'Ir']",monoclinic,Cm,0.0176,-0.5161,-0.065,17,11.3831,59.56,10.878,6.0,3.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
3f61b8e747,Li3(EuAu3)2,"['Li', 'Eu', 'Au']",trigonal,R-3c,0.0033,-0.6671,-0.0228,22,10.9984,59.55,24.874,1.0,0.0,0.0,1.5,[],3
499a116270,Li2EuAu2,"['Li', 'Eu', 'Au']",tetragonal,I4/mmm,,-0.6191,-0.0248,5,8.7439,59.55,24.874,1.0,0.0,0.0,1.5,[],3
aa95e37ad0,Li4EuAu2,"['Li', 'Eu', 'Au']",trigonal,R-3m,,-0.4878,-0.012,7,6.7287,59.55,24.874,1.0,0.0,0.0,1.5,[],3
4b0ae30ebe,LiSm2Si3As3Pd20,"['Li', 'Si', 'As', 'Pd', 'Sm']",orthorhombic,Fmm2,0.0105,-0.6595,-0.0196,29,9.4877,59.54,15.118,4.5,1.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
1805405a8a,Rb14TaNb(Ga3As5)2,"['Ga', 'As', 'Rb', 'Nb', 'Ta']",triclinic,P1,,-0.4182,-0.0109,32,3.8054,59.54,8.537,4.0,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
bbc5aa38b6,Li2Lu3AlAu3,"['Li', 'Al', 'Lu', 'Au']",orthorhombic,Amm2,0.0106,-0.6809,-0.0046,9,10.4244,59.53,24.617,0.5,1.0,0.0,2.0,[],4
dff0b19fa6,Li2Lu3ZnSi2Hg,"['Li', 'Si', 'Zn', 'Lu', 'Hg']",orthorhombic,Amm2,,-0.5651,-0.0349,9,8.1184,59.52,17.111,4.5,1.0,6.0,2.5,"['semiconductor', 'optical']",5
6a027bcb54,Li2(PdAu)3,"['Li', 'Pd', 'Au']",orthorhombic,Pmmm,,-0.3804,-0.0541,8,12.0621,59.51,24.775,0.5,1.0,0.0,1.5,[],3
947aaf94bd,Sr2Li3ErAu3,"['Li', 'Sr', 'Er', 'Au']",orthorhombic,Amm2,,-0.5841,-0.0095,9,7.1842,59.51,24.606,0.5,1.0,0.0,2.0,[],4
9021cc9d83,KZr(Si7Ir3)2,"['Si', 'K', 'Zr', 'Ir']",trigonal,R-3,,-0.5244,0.0185,22,8.2225,59.51,19.188,3.0,3.0,3.0,3.0,['optical'],4
d25e10be56,Li2Er3CdSi2Hg,"['Li', 'Si', 'Cd', 'Er', 'Hg']",orthorhombic,Amm2,,-0.5594,-0.028,9,7.8344,59.51,17.105,4.5,1.0,6.0,2.5,"['semiconductor', 'optical']",5
f5615450fc,Sr2Li3HoAu3,"['Li', 'Sr', 'Ho', 'Au']",orthorhombic,Amm2,,-0.5832,-0.0103,9,7.1337,59.5,24.602,0.5,1.0,0.0,2.0,[],4
c694b2ecc7,LiNd2Si3As3Pd20,"['Li', 'Si', 'As', 'Pd', 'Nd']",orthorhombic,Fmm2,0.0006,-0.6602,-0.0296,29,9.3975,59.5,15.101,4.5,1.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
d98f728de5,LiLa3ThZn9Sn2,"['Li', 'Zn', 'Sn', 'La', 'Th']",orthorhombic,Amm2,0.0002,-0.4588,-0.0114,16,7.0574,59.49,14.599,4.5,2.0,9.0,2.5,"['semiconductor', 'optical', 'energy']",5
f7af00df58,Sr2Li3DyAu3,"['Li', 'Sr', 'Dy', 'Au']",orthorhombic,Amm2,,-0.5824,-0.0114,9,7.1098,59.49,24.599,0.5,1.0,0.0,2.0,[],4
f4d5811a92,LiLa2Th2Zn9Sn2,"['Li', 'Zn', 'Sn', 'La', 'Th']",orthorhombic,Amm2,0.0052,-0.446,-0.0208,16,7.5739,59.49,14.599,4.5,2.0,9.0,2.5,"['semiconductor', 'optical', 'energy']",5
b8f1585b63,K6TaV3(Cu3Te8)2,"['K', 'V', 'Cu', 'Te', 'Ta']",triclinic,P1,0.6003,-0.7201,-0.0238,32,4.7154,59.49,13.68,5.0,3.0,9.0,2.5,"['battery', 'superalloy', 'defense']",5
ef3571fa82,LiTb3Au5,"['Li', 'Tb', 'Au']",orthorhombic,Cmcm,0.0015,-0.8073,-0.0115,36,12.7961,59.49,24.766,0.5,1.0,0.0,1.5,[],3
7e30750cea,K6Ta3V(Cu3Te8)2,"['K', 'V', 'Cu', 'Te', 'Ta']",triclinic,P1,0.816,-0.734,-0.0264,32,5.017,59.49,13.68,5.0,3.0,9.0,2.5,"['battery', 'superalloy', 'defense']",5
f53c03b14e,LiLaThZn4Sn,"['Li', 'Zn', 'Sn', 'La', 'Th']",orthorhombic,Cmcm,0.0032,-0.4408,-0.0225,16,7.2376,59.49,14.599,4.5,2.0,9.0,2.5,"['semiconductor', 'optical', 'energy']",5
95af91fc64,Rb14TaNb(In3As5)2,"['As', 'Rb', 'Nb', 'In', 'Ta']",triclinic,P1,,-0.4251,-0.0767,32,3.9945,59.48,8.51,4.0,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
4fa3d68b39,Li5Tb6AlAu6,"['Li', 'Al', 'Tb', 'Au']",orthorhombic,Amm2,,-0.6376,-0.0119,18,9.4731,59.48,24.592,0.5,1.0,0.0,2.0,[],4
45d9c15921,Hf4Sc4Nb11Ga6Si10W,"['Si', 'Sc', 'Ga', 'Nb', 'Hf', 'W']",triclinic,P1,,-0.6807,-0.0215,36,7.509,59.48,7.343,4.0,3.0,19.5,3.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",6
b2093da4db,LiDy3Au5,"['Li', 'Dy', 'Au']",orthorhombic,Cmcm,,-0.8104,-0.0073,36,12.8895,59.48,24.761,0.5,1.0,0.0,1.5,[],3
fc5a740a7f,LiVCo4SiGe,"['Li', 'Si', 'V', 'Co', 'Ge']",trigonal,R3m,0.0088,-0.3707,-0.0345,8,7.31,59.47,11.173,5.0,2.0,13.5,2.5,"['semiconductor', 'battery', 'quantum', 'optical']",5
a1bb78edaa,LiCa(PrAu)4,"['Li', 'Ca', 'Pr', 'Au']",tetragonal,P4/m,,-0.6637,-0.0094,10,8.4423,59.47,24.671,1.0,0.0,0.0,2.0,[],4
ee9a72987a,K2Ta5WS12,"['S', 'K', 'Ta', 'W']",hexagonal,P-6,,-1.4752,-0.0656,20,5.3636,59.46,16.752,1.5,3.0,9.0,2.0,"['battery', 'superalloy', 'defense']",4
8b978afccd,Li3(LaAu3)2,"['Li', 'La', 'Au']",trigonal,R-3c,,-0.6948,-0.0293,22,10.8734,59.45,24.831,1.0,0.0,0.0,1.5,[],3
14a2e7fd98,LiLa5Au4,"['Li', 'La', 'Au']",tetragonal,P4/m,,-0.6648,-0.005,10,8.6754,59.45,24.831,1.0,0.0,0.0,1.5,[],3
3a05af4782,Li5HgAu4,"['Li', 'Au', 'Hg']",tetragonal,P4/mmm,,-0.5367,-0.0277,10,10.6362,59.44,24.825,1.0,0.0,0.0,1.5,[],3
fe09ec9c6a,Li30HgAu7,"['Li', 'Au', 'Hg']",trigonal,R3,0.0032,-0.3385,-0.0005,38,4.6875,59.44,24.825,1.0,0.0,0.0,1.5,[],3
e0288655c6,LiPrMgAu4,"['Li', 'Mg', 'Pr', 'Au']",tetragonal,I-4m2,,-0.6793,-0.0178,7,11.3856,59.43,24.657,1.0,0.0,0.0,2.0,[],4
4f6d7893be,Ta8CoSiNiP,"['Si', 'P', 'Co', 'Ni', 'Ta']",tetragonal,P422,0.0031,-0.5197,-0.072,12,14.1972,59.43,7.654,5.0,3.0,18.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
2b18b03ec4,Hf18VRe7AsP,"['P', 'V', 'As', 'Hf', 'Re']",trigonal,P3m1,,-0.4298,-0.0234,28,14.137,59.43,9.654,5.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical', 'defense']",5
6451fe428f,Li2La2RhAu,"['Li', 'Rh', 'La', 'Au']",monoclinic,P2_1/m,0.0036,-0.5641,-0.0073,12,7.2261,59.42,24.486,0.0,2.0,0.0,2.0,[],4
1dae199465,Hf18Nb2Re6SiSe,"['Si', 'Se', 'Nb', 'Hf', 'Re']",orthorhombic,Amm2,,-0.3606,-0.0146,28,13.585,59.42,8.067,4.5,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
f37af88499,Zr3BeGeAsOs3,"['Be', 'Ge', 'As', 'Zr', 'Os']",hexagonal,P-6,0.0024,-0.7041,-0.0815,9,11.5642,59.42,10.235,5.5,3.0,13.5,2.5,"['semiconductor', 'quantum', 'optical', 'energy']",5
861aa16d11,TaNb3V4Ge3P,"['P', 'V', 'Ge', 'Nb', 'Ta']",monoclinic,Pm,0.0009,-0.5554,-0.0366,12,8.321,59.41,7.478,4.0,3.0,19.5,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'defense']",5
568772bc28,NaP12Ir3Ru,"['Na', 'P', 'Ru', 'Ir']",trigonal,R-3,,-0.6336,-0.0232,17,6.6681,59.41,17.479,3.0,3.0,6.0,2.0,"['battery', 'defense']",4
